Song Name,Song ID,Genres,Year,Main Genres
Lateralus,7tvuLLroI0n6uYBWuFig5d,"['alternative metal', 'art rock', 'nu metal', 'post-grunge', 'progressive metal', 'progressive rock', 'rock']",2001,"Metal Music, Rock Music"
Dance With Me,3D0fUBloGwPcLGLyheGWXu,"['soft rock', 'yacht rock']",2001,Rock Music
Every Time I Look For You,0V7Wn8Fry7KBO5stYqpFvM,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",2001,"Metal Music, Pop Music, Rock Music"
"Suerte (Whenever, Wherever)",3TY1PFZXmYeiLcXygB74My,"['colombian pop', 'dance pop', 'latin pop', 'pop']",2001,Pop Music
One Summer Day,3gFQOMoUwlR6aUZj81gCzu,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",2001,Classical Music
Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,"['electro', 'filter house', 'rock']",2001,Rock Music
Hear You Me,1TvNcWY7WwPLQINhimxycA,"['alternative metal', 'alternative rock', 'emo', 'modern power pop', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rock']",2001,"Metal Music, Pop Music, Rock Music"
Let It Whip,3h5IJ0EzVpkiaoL174GC3M,"['classic soul', 'disco', 'funk', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul']",2001,
The Heretic Anthem,3OYZWMm5m2DEwq2Tc1ukTh,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2001,"Metal Music, Rock Music"
In The Waiting Line,5ARrtxJLVCeTv5TWo1oKgC,"['downtempo', 'electronica', 'trip hop']",2001,Electronic Music
Avril 14th,1uaGSDFsLdReQgg8p7Obwh,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",2001,Electronic Music
All For You,2skmOCFU64Bg7Ytkgwliwe,"['neo mellow', 'pop rock', 'post-grunge']",2001,"Pop Music, Rock Music"
Butterflies,30VHURM5NOfoZmqp2iKawS,"['classic texas country', 'contemporary country', 'country dawn']",2001,Country Music
Wasting My Time,5dpAN1mjFPL38kh9kWsCiw,"['alternative metal', 'canadian rock', 'post-grunge']",2001,"Metal Music, Rock Music"
Anyone Else But You,2pKi1lRvXNASy7ybeQIDTy,"['anti-folk', 'lo-fi']",2001,Folk Music
You Know How We Do It,2Ih217RCGAmyQR68Nn7Cqo,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2001,Hip hop Music
Feuer frei!,73JZKk0nb1WOUmh1Eo3Unc,"['german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",2001,"Metal Music, Rock Music"
Gone,1hz7SRTGUNAtIQ46qiNv2p,"['hip hop', 'rap']",2001,Hip hop Music
Veridis Quo,2LD2gT7gwAurzdQDQtILds,"['electro', 'filter house', 'rock']",2001,Rock Music
The Space Between,65KzDXZm9aQt8sA1k0ZVG3,"['jam band', 'neo mellow', 'pop rock']",2001,"Pop Music, Rock Music"
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",7GQqj9jRtDkMp8zByehXQI,"['dance pop', 'pop']",2001,Pop Music
Area Codes,7sliFe6W30tPBPh6dvZsIH,"['rap', 'viral rap']",2001,
"Comptine d'un autre été, l'après-midi",14rZjW3RioG7WesZhYESso,"['compositional ambient', 'french soundtrack']",2001,
More Than A Woman,49OMJ1prsRA7ZYgrAjz70c,"['disco', 'mellow gold', 'soft rock']",2001,Rock Music
Scum Of The Earth,2qrxKk3y85UpaNcI07LPn9,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",2001,"Metal Music, Rock Music"
You Never Met a Motherfucker Quite Like Me,4Tzyn0neFbPDkk88ObJmTu,['nu metal'],2001,Metal Music
Filthy Rich,77IhMuHt8dFcwdqeSuh6N9,"['chicano rap', 'latin hip hop', 'texas latin rap']",2001,Hip hop Music
Chickenhead (feat. Three 6 Mafia & La Chat),2rOiZGbR0wwI0ip0wSAK26,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']",2001,Hip hop Music
Bad Boy for Life,2eOuL8KesslTLQERQPu11D,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2001,"Hip hop Music, Pop Music"
When It's Over - David Kahne Main,5ZsPy9wHH733NlU6c4v2Hi,"['alternative metal', 'funk metal', 'pop rock', 'post-grunge']",2001,"Metal Music, Pop Music, Rock Music"
Piano Man,70C4NyhjD5OZUMzvWZ3njJ,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",2001,Rock Music
Face to Face,7v9Q0dAb9t7h8gJOkcJHay,"['electro', 'filter house', 'rock']",2001,Rock Music
Fight Music,3vBv2Tp0kHyBDUBZJr9GXQ,"['detroit hip hop', 'gangster rap', 'hip hop']",2001,Hip hop Music
Drift And Die,4YetrvKdYwgQANVedMth3F,"['alternative metal', 'nu metal', 'post-grunge']",2001,Metal Music
Too Bad,2cCWbBmadLbKvr9xddC79R,"['alternative metal', 'canadian rock', 'post-grunge']",2001,"Metal Music, Rock Music"
Ni El Primero Ni El Último,5s5K4wDAyhKr9KANDwt1xI,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno']",2001,
Izzo (H.O.V.A.),4h5KBcltGefua73AUPYps7,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",2001,"Hip hop Music, Pop Music"
Missing You,1Qrdlkgg9I4J7r3P4kZNwr,"['album rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",2001,"Pop Music, Rock Music"
Little Things,6xp1u6ZEHXX8DxJIFFrVoP,"['r&b', 'uk contemporary r&b']",2001,
Un Títere,0R5ZnqI3f41qt7cqxX76D9,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno']",2001,
Left Behind,5G6jZFDAFlpAA9v5LTV4NI,['metalcore'],2001,Metal Music
Un loco solitario,3UGGMTCBHy16YGzLbR3SeA,"['banda', 'banda jalisciense', 'musica mexicana', 'norteno', 'tecnobanda']",2001,
Girlfriend,45hOioMDJktr86iKDHC8gr,"['canadian pop', 'candy pop', 'pop']",2001,Pop Music
I'm Already There,34Vn9nKfztyLco9lJazy4j,"['contemporary country', 'country', 'country road']",2001,Country Music
Contra El Dragón,7I7Cs5Xr776qavPMjNJknC,"['banda', 'grupera', 'musica mexicana', 'norteno']",2001,
Sinner,4AaZtoVREGSOTMzdzLoCGK,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal']",2001,Metal Music
Mi Buena Suerte,1LD1RC3P9a1nYkxJ621M17,"['musica mexicana', 'norteno', 'ranchera']",2001,
Así Es la Vida,3q2aVABxuztNi3iS6h6qdB,"['latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'mexican rock', 'rock en espanol']",2001,"Pop Music, Rock Music"
Concerning Hobbits,644es5aYPJghtZLjM1rmSP,"['canadian classical', 'canadian soundtrack', 'middle earth', 'orchestral soundtrack', 'scorecore', 'soundtrack']",2001,Classical Music
Vas A Sufrir,2xeVMreitVgtGQvEL5KD9s,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",2001,
Alabama,4cudpEOpvt73zMfJSBoNut,"['mississippi indie', 'modern southern rock']",2001,Rock Music
Breakdown,5x53pbGk6sbl1BGom19QQ5,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2001,Rock Music
Se Les Pelo Baltazar,6WuJdz1dLYTK9sTgl4gXxg,['norteno'],2001,
El amor de mi vida,1w3FzkhH82foC5oIbIKKut,"['banda', 'musica mexicana', 'norteno']",2001,
Disasterpiece,47VSmPTydr0saGjbQGwCeg,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2001,"Metal Music, Rock Music"
Where's Your Head At,3cJh89D0za2SW705fNBo3b,"['alternative dance', 'big beat', 'electronica']",2001,Electronic Music
Una chica está llorando,6CMdTnGBWXtUqakVSS26Iy,"['banda', 'grupera', 'musica mexicana', 'norteno']",2001,
Run,5SWnsxjhdcEDc7LJjq9UHk,"['atl hip hop', 'hip hop', 'rap', 'trap']",2001,Hip hop Music
Don't Let Me Get Me - Radio Edit,1BfRdnfPYrni7zj4ANodBX,"['dance pop', 'pop']",2001,Pop Music
Mi Corazón Es Un Vagabundo,0OETBrCJvepeRSFMBjrxxH,"['banda', 'grupera', 'musica mexicana', 'norteno']",2001,
Fuck Authority,3Id64dLhfH7z0mmcylxuNp,"['punk', 'skate punk', 'socal pop punk']",2001,Pop Music
Dímelo,7padZo2BuCEZpxOXOjugb7,"['grupera', 'musica mexicana', 'ranchera']",2001,
Loco,6yjsa6c8nSGQqXF12vFSpp,"['dance pop', 'latin pop', 'mexican pop']",2001,Pop Music
If I Didn't Have You,52erNkfUKv34u02CjcHOPj,"['contemporary country', 'country', 'country gospel', 'country road']",2001,Country Music
Who's That Girl?,3uVE5vLKkigiWBOQEgmdDk,"['contemporary r&b', 'dance pop', 'hip pop', 'philly rap', 'r&b', 'urban contemporary']",2001,Pop Music
Y Llegaste Tú,3DqQhY5S4RIWIoFuowD7kX,"['banda', 'banda sinaloense', 'musica mexicana', 'norteno']",2001,
Love You Madly,5jhfa76FhqtD3Boij6MAKS,"['alternative rock', 'pop rock', 'post-grunge', 'sacramento indie']",2001,"Pop Music, Rock Music"
Champagne,0sY6ZUTh4yoctD8VIXz339,['pop'],2001,Pop Music
Nice to Know You,77eRSoQbDt4qHlAhUqovmy,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']",2001,"Metal Music, Rock Music"
Forest,3VeEplQsKzt4ls3tTJrtvO,['color noise'],2001,
What Would You Do?,4ewmHD3aRBmLyTsbGreNLw,"['alt z', 'pop']",2001,Pop Music
El Diario De Un Borracho,3A4awt6Y9DwHBRuFDoRX5S,"['chicha', 'cumbia', 'cumbia salvadorena']",2001,
Caring Is Creepy - 2021 Remaster,1d1Uc9yNUMvUb0RbakGDt0,"['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'shimmer pop', 'stomp and holler']",2001,"Pop Music, Rock Music"
Wiseman,5lCRPA4XEg4VPbNu0lDHBA,"['reggae fusion', 'reggae rock']",2001,"Reggae Music, Rock Music"
Mi Fantasía,7AXTS96xScRsYLzEQMaTNK,"['musica mexicana', 'norteno', 'ranchera']",2001,
Tomorrow Comes Today,3qdDjz9kOvquEFbvXBYOMQ,"['alternative hip hop', 'modern rock', 'rock']",2001,"Hip hop Music, Rock Music"
Aguanta Corazón,15wuN0eAzGzwLZk5AD9ptF,"['banda', 'musica mexicana', 'norteno']",2001,
This Woman's Work - Remastered 2021,741OE401HO7ZCaPhEqCZ7w,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",2001,
One More Day,3TNoNv8Z80M3pfm6CcODsh,"['contemporary country', 'country', 'country road']",2001,Country Music
Needles,1oTKnx7AgEhA5wUs3Z8rrr,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",2001,"Metal Music, Rock Music"
Dead Leaves and the Dirty Ground,2ewjgFhHDTE8BkV8kzpiX2,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']",2001,"Blues Music, Rock Music"
Dame Un Beso Y Dime Adiós,4KDgQ8Qd0UWK3KkYZPwNtP,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",2001,
"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",606WoZeEY2gs7wCne8VPUN,"['latin pop', 'puerto rican pop']",2001,Pop Music
Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",2001,Rock Music
Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",2001,Rock Music
Necesito Decírtelo,7L8S1GIS5CEysaT5zJUiMN,"['banda', 'musica mexicana', 'norteno']",2001,
People Everyday - Metamorphosis Mix,5thts3213xwSroRd11fv5A,"['atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop']",2001,Hip hop Music
Soma,6gU7ohksNd6LsEJMWfDRhp,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",2001,Rock Music
After Party,527k23H0A4Q0UJN3vGs0Da,"['pop rap', 'rap', 'trap']",2001,Pop Music
No Te Podías Quedar,5rvBGflS4yuTFeSNKVrOq7,"['banda', 'musica chihuahuense', 'musica mexicana', 'norteno']",2001,
"Reflection - From ""Mulan"" / Soundtrack Version",4ASPjY65S7crmZBHML0L8d,"['movie tunes', 'tagalog worship']",2001,
High Everyday - Screwed,0FshjXmgDDUfs9tFlnVusq,"['chicano rap', 'latin hip hop', 'texas latin rap']",2001,Hip hop Music
Beauty and the Beast,1h9sbBtqXjji9nnBsxaxNR,['piano cover'],2001,
Bouncing Off The Walls,6SlYsxvOXnB5sNg6ltf7pX,"['neon pop punk', 'pop punk', 'screamo']",2001,Pop Music
Tu Eres Ajena,1jD48pmiHMSVHHPzKLi4P3,"['latin pop', 'tropical', 'vallenato moderno']",2001,Pop Music
Welcome to Atlanta (feat. Ludacris),19VTqucnxJuH6kilNdweTh,"['atl hip hop', 'contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",2001,"Hip hop Music, Pop Music"
Voyager,7cMFjxhbXBpOlais7KMF3j,"['electro', 'filter house', 'rock']",2001,Rock Music
Y Ahora Te Vas,5e62PInKsU8hyMTMwvSA1l,"['grupera', 'gruperas inmortales', 'musica mexicana']",2001,
The Grudge,3Nl5OkkmS5DaBZvuYofpAt,['pop'],2001,Pop Music
The Shire,6zW80jVqLtgSF1yCtGHiiD,"['canadian classical', 'canadian soundtrack', 'middle earth', 'orchestral soundtrack', 'scorecore', 'soundtrack']",2001,Classical Music
Breathe,2ctvdKmETyOzPb2GiJJT53,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",2001,Rock Music
Riding With Private Malone,4yym5ZJXwvg03d4kyhLVZO,"['classic country pop', 'country', 'country road']",2001,"Pop Music, Country Music"
Dance With The Devil,10ASBwZsp7oUUDsJEYz3uS,"['alternative metal', 'nu metal', 'post-grunge']",2001,Metal Music
Square Biz,52bz3fOCyr6GgkJQsLK9PM,"['contemporary r&b', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2001,
Himno De Victoria,2kU32YkYwKUkWNcBv2NSRs,['latin christian'],2001,
You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2001,Rock Music
Renegade,1CQqupcyMg7176PPmIVmSj,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",2001,"Metal Music, Rock Music"
Entra en Mi Vida,2h0iSG7htO0V4IvuwbTBf3,"['latin arena pop', 'latin pop', 'mexican pop']",2001,Pop Music
She'll Leave You With A Smile - 2001 Version,0sKXWw2C1m3RMl4AX6JLlF,"['contemporary country', 'country', 'country road']",2001,Country Music
"I'm A Believer - From ""Shrek"" Motion Picture Soundtrack",0mBL2JwjNYKtdFacHxvtJt,"['pop rock', 'post-grunge']",2001,"Pop Music, Rock Music"
Online Songs,2DcxTfOm8y2UgeP81qdidR,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",2001,"Metal Music, Pop Music, Rock Music"
Ayer La Vi Por La Calle,3QEtFSlIylEVy7pePLHNiE,"['musica chihuahuense', 'musica mexicana', 'norteno', 'norteno-sax']",2001,
Raise Up,02GwPAncasVL82yC7y2hmN,"['crunk', 'dirty south rap', 'north carolina hip hop', 'southern hip hop']",2001,Hip hop Music
Donde Estan las Gatas,0tIpUUbOYIWqvI50Ksf7D5,"['reggaeton', 'reggaeton flow', 'urbano latino']",2001,Reggae Music
Music (feat. Marvin Gaye),6IFOw9Ck9mWHRQgw6QrPYx,"['hardcore hip hop', 'hip hop']",2001,Hip hop Music
I'm A Survivor,7DNp5wliOrg01iwvUnL3Tn,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road']",2001,Country Music
Plug in Baby,429MqIq5nGH32feyRZHunv,"['alternative rock', 'modern rock', 'permanent wave', 'rock']",2001,Rock Music
Eslabón Por Eslabón,7ajSrG0IdN2XC27mPfgnum,"['banda', 'musica mexicana', 'norteno']",2001,
L'Amour Toujours,52LJ3hyknOijCrE5gCD0rE,"['eurodance', 'italo dance']",2001,
Bounce,0SGkqnVQo9KPytSri1H6cF,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",2001,"Hip hop Music, Pop Music"
Movies,6FH6fmlh9DbvssuEQyQEVd,"['bedroom pop', 'pop', 'pov: indie']",2001,Pop Music
I'll Be Here Awhile,1mHZhWJu6RVJhyu3USZdI5,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'rap rock', 'reggae fusion']",2001,"Metal Music, Reggae Music, Rock Music"
Más Chingón Que Ese Buey,5fA7H8n3zhNsoSQSYA3DLz,"['musica mexicana', 'norteno']",2001,
Demon Speeding,605hJIiMrdsUjr4Vx4BFD6,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",2001,"Metal Music, Rock Music"
En La Misma Cama,6y7KWAnxSQcuDDW47wWs3E,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno', 'tejano']",2001,
A Ella,0sqRdOsCw1gycyrieTHHJo,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",2001,Reggae Music
Video,24jvD83UgLmrdGjhWTFslY,"['art pop', 'pop']",2001,Pop Music
Ich will,1SlMYQmLe0yNEvBIfaPTAW,"['german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",2001,"Metal Music, Rock Music"
U Don't Know,1N07KMMtQW7YUzAtmroYOq,"['melodic rap', 'pluggnb', 'rap']",2001,
Shimmy,3ABG1UQTk0eLYUAeWkmfMi,"['east coast hip hop', 'hardcore hip hop', 'hip hop']",2001,Hip hop Music
The Modern Age,1420BGhbXGkIJtbtBlfpYE,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",2001,Rock Music
Mentira,3jRZg6U0m9Ir115Wt66ebU,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno']",2001,
Cheese and Dope,5o0GRUA7okGPALKyEyQabz,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']",2001,Hip hop Music
Old MacDonald Had a Farm,75apuD4FSexqsVIVE6czFc,[],2001,
Barely Legal,21Ay8Y9Pr91nSauPGtK6MW,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",2001,Rock Music
Por Qué Me Enamoré,18J1Ke20aBiyK0nv9gnjez,"['banda', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",2001,
Ni Que Valieras Tanto,4YEtrr6BJfUX61LrEBjgLK,"['banda', 'musica mexicana', 'norteno', 'tejano']",2001,
Neon,3EUl8M6SzxZl03NPkB8mUd,"['contemporary country', 'country', 'country road']",2001,Country Music
Psycho,3swc6WTsr7rl9DqQKQA55C,"['dfw rap', 'melodic rap', 'pop', 'rap']",2001,Pop Music
La Agarro Bajando,3GgI4QQWvsqqdKCvnNN0UM,"['salsa', 'salsa puertorriquena', 'tropical']",2001,
Ether,7HTqClPkU89EhgJi2CO3G5,"['background music', 'healing hz']",2001,
Superstar,20j7l6tFtc5lynXpbOQg1O,"['alternative pop rock', 'pov: indie']",2001,"Pop Music, Rock Music"
Boys From Oklahoma,60ZfWcLKGGNVepG0BzpEcB,"['classic oklahoma country', 'oklahoma country', 'outlaw country', 'red dirt']",2001,Country Music
Hedwig's Theme,1n8NKQRg8LVHy7oUhUgbFF,"['orchestral soundtrack', 'soundtrack']",2001,
Knives Out,521OhfIeThXJKiTyz0m883,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",2001,Rock Music
Alaba A Dios,0QUSwslf0xbm4aDgpZfPn8,['latin christian'],2001,
Motivation,0rIAC4PXANcKmitJfoqmVm,"['pop', 'r&b']",2001,Pop Music
Calling On You,7wYhcfgPUyML3FKfLwvBwk,"['contemporary r&b', 'r&b', 'urban contemporary']",2001,
Aerodynamic,3H3cOQ6LBLSvmcaV7QkZEu,"['electro', 'filter house', 'rock']",2001,Rock Music
Prologue,6CeCOC2zx1qS8mQNYHe6IM,"['orchestral soundtrack', 'soundtrack']",2001,
Heard It All Before,0xikWgPgYN9BEes0ieZ8Co,"['contemporary r&b', 'hip pop', 'r&b']",2001,Pop Music
Are You In?,1MvJno497VkQR3RsiJcRVm,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']",2001,"Metal Music, Rock Music"
Te Vi Venir,3WpUm0g3LnhZcdMDmaj3XM,"['latin arena pop', 'latin pop', 'mexican pop']",2001,Pop Music
A New Mia - Score,4QpYKPdZI5xJQGB4W4yLsO,"['orchestral soundtrack', 'soundtrack']",2001,
Party Hard,0E0bZtTG39K95uRjqBo1Mx,['modern hard rock'],2001,Rock Music
1979,5QLHGv0DfpeXLNFo7SFEy1,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']",2001,"Metal Music, Rock Music"
"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",50ssiEHx556vul2XyUbxwU,['movie tunes'],2001,
Your Disease,1SpjTDqWwEMche6JR9iOYz,"['alternative metal', 'nu metal', 'rap metal']",2001,Metal Music
La Negra Tiene Tumbao,2uzCfFYh6tSNFdz14ZIf3N,"['cha-cha-cha', 'cuban rumba', 'mambo', 'musica tradicional cubana', 'salsa']",2001,
I Love You,0NaUT74rJ0NHS62fewzatU,"['sigilkore', 'sped up']",2001,
Tres Veces Mojado,7pVP11CCxAvSEWf9fLueWr,"['musica mexicana', 'norteno', 'ranchera']",2001,
Lil' Homies,6vBMMa2erexusV4XrgXea9,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2001,Hip hop Music
On the Road Again,0vcJzE2LuNY9aoq2hdMjHZ,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2001,"Pop Music, Country Music, Rock Music"
Jaded,4c2xt1trwYZpMqPWY35Xi9,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",2001,"Hip hop Music, Pop Music"
Lovesong,0X5C4WjQNubRysTkHOubz3,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",2001,Rock Music
I Care 4 U,571hGNRyAR4klC9WpvOWg1,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",2001,Pop Music
La Mesera,2QWPE9utfwQQdUc7YlLmiY,['norteno'],2001,
"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",0XkcuWNLacWDwEDmvq4CCy,"['classical', 'classical era']",2001,Classical Music
Stay on Your Grind - Screwed,7DZKSVljcmyBWvgdk5k058,"['chicano rap', 'latin hip hop', 'texas latin rap']",2001,Hip hop Music
Running Away,5toKOQ86ydhA5UJ8DfENzy,[],2001,
Just in Case,0YHBvFhfCJHyP5qfgtiX1o,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",2001,
Comfort Eagle,2qQCU22yQXKjhytKUBxa59,"['alternative rock', 'pop rock', 'post-grunge', 'sacramento indie']",2001,"Pop Music, Rock Music"
Take You Out - Radio Edit,650M98AP1WgRo1jJ0snmoI,"['quiet storm', 'soul']",2001,
Never Again,4XkCSv4XGYhVoPu3lGjHLs,"['hawaiian hip hop', 'pop rap']",2001,"Hip hop Music, Pop Music"
Hey Baby,3rfhI32Il2hVRKDkuGeeen,"['dance pop', 'miami hip hop', 'pop']",2001,"Hip hop Music, Pop Music"
My Plague,74WIE2htPZwxx4HgGhpf8i,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2001,"Metal Music, Rock Music"
Rock the House,5GxqKrG0zeKA8uYJMjXwj9,"['alternative hip hop', 'modern rock', 'rock']",2001,"Hip hop Music, Rock Music"
Tabaco Y Chanel,48svUiwMMYQRPyesVEnof1,"['colombian pop', 'latin alternative', 'latin pop', 'rock en espanol']",2001,"Pop Music, Rock Music"
