Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2000,How I Could Just Kill a Man,Rage Against The Machine,70,62,244693,True,2000-12-05,0.00114,0.598,0.939,9.26e-06,7.0,0.288,-3.663,1.0,0.105,95.884,0.63
2000,Morir De Amor,Conjunto Primavera,69,66,182280,False,2000-01-01,0.0497,0.757,0.584,0.000498,2.0,0.132,-8.646,1.0,0.0272,122.051,0.639
2000,Love,Musiq Soulchild,57,57,304666,False,2000-01-01,0.342,0.569,0.385,0.0,1.0,0.0876,-9.919,0.0,0.0499,99.738,0.339
2000,Brackish,Kittie,50,61,189706,True,2000-01-11,0.000291,0.349,0.931,0.00065,1.0,0.104,-6.016,1.0,0.0862,142.956,0.843
2000,Felicidad,Los Socios Del Ritmo,60,62,197640,False,2000,0.115,0.84,0.56,0.0,5.0,0.128,-6.173,0.0,0.0446,80.042,0.921
2000,Just Another Day In Paradise,Phil Vassar,43,58,233880,False,2000-02-21,0.359,0.596,0.706,0.0,2.0,0.36,-5.562,1.0,0.0261,146.095,0.705
2000,Respeta Mi Dolor,Los Invasores De Nuevo León,68,57,176200,False,2000-01-01,0.22,0.883,0.52,0.0,9.0,0.117,-8.576,1.0,0.0288,99.966,0.748
2000,Be Like That,3 Doors Down,69,62,265906,False,2000,0.00528,0.487,0.702,4.97e-06,7.0,0.129,-6.043,1.0,0.0238,95.982,0.306
2000,I Just Wanna Love U (Give It 2 Me),JAY-Z,82,61,227866,True,2000-10-31,0.301,0.8,0.922,9.31e-06,4.0,0.0352,-5.125,0.0,0.24,98.631,0.801
2000,By Myself,Linkin Park,84,64,189800,False,2000-10-24,0.0171,0.544,0.935,0.00301,6.0,0.297,-4.159,0.0,0.173,103.026,0.339
2000,(Rock) Superstar (feat. Chino Moreno & Everlast),"Cypress Hill, Chino Moreno, Everlast",66,64,276866,True,2000-04-25,0.0142,0.795,0.762,9.75e-06,2.0,0.064,-6.972,1.0,0.261,94.223,0.722
2000,A Puro Dolor - Balada,Son By Four,54,70,210186,False,2000-05-23,0.342,0.56,0.544,0.0,0.0,0.203,-10.171,1.0,0.0465,149.695,0.347
2000,The Fight Song,Marilyn Manson,68,66,175760,True,2000-11-11,0.000133,0.47,0.984,0.000224,1.0,0.212,-3.783,0.0,0.0939,130.055,0.0368
2000,Forgotten,Linkin Park,84,65,194426,False,2000-10-24,0.0132,0.615,0.947,0.0,8.0,0.366,-3.817,0.0,0.11,108.193,0.498
2000,Lobo-hombre en París,La Unión,58,72,233266,False,2000-06-30,0.0388,0.637,0.95,0.000138,9.0,0.0529,-7.547,1.0,0.0736,146.29,0.622
2000,Shame,"System Of A Down, Wu-Tang Clan",78,62,160666,True,2000-09-05,0.00312,0.467,0.849,0.045,5.0,0.119,-4.646,1.0,0.171,120.229,0.764
2000,Que Vuelva,Alex Bueno,54,65,287960,False,2000-01-25,0.269,0.872,0.641,0.0,6.0,0.0694,-7.736,1.0,0.0406,134.961,0.943
2000,My First Love,"Avant, KeKe Wyatt",53,58,268515,False,2000-05-09,0.0237,0.643,0.368,1.35e-06,11.0,0.157,-8.379,0.0,0.033,125.95,0.414
2000,Lebanese Blonde,Thievery Corporation,61,65,288826,False,2000-08-09,0.238,0.808,0.837,0.862,9.0,0.0578,-6.583,0.0,0.0459,92.002,0.654
2000,La bikina - En vivo,Luis Miguel,82,74,179040,False,2000-01-11,0.161,0.389,0.71,0.0,5.0,0.918,-6.265,1.0,0.0351,160.397,0.666
2000,My Axe,"Insane Clown Posse, Twiztid",41,57,232200,True,2000-01-01,0.00411,0.919,0.785,0.0,1.0,0.112,-4.141,1.0,0.0806,109.045,0.801
2000,Faggot,Mindless Self Indulgence,62,61,163706,True,2000-02-11,0.000916,0.63,0.76,0.000856,1.0,0.0766,-10.347,1.0,0.115,152.042,0.561
2000,Pinch Me,Barenaked Ladies,59,59,285160,False,2000-09-01,0.0151,0.68,0.857,2.88e-05,7.0,0.056,-4.132,1.0,0.0373,95.349,0.794
2000,A Long Walk,Jill Scott,56,56,280973,False,2000-07-18,0.0617,0.713,0.541,0.000137,6.0,0.112,-9.295,0.0,0.248,75.714,0.28
2000,It Makes Me Ill,*NSYNC,69,57,206333,False,2000-03-21,0.00993,0.81,0.858,1.2e-05,4.0,0.0528,-4.658,0.0,0.0873,104.504,0.646
2000,7 Days,Craig David,62,72,235133,False,2000-08-14,0.23,0.659,0.812,0.0,4.0,0.0951,-7.499,0.0,0.0487,83.014,0.888
2000,Hold On Loosely,38 Special,56,57,279893,False,2000-01-01,0.00677,0.55,0.707,6.63e-05,9.0,0.0853,-5.554,1.0,0.0304,127.238,0.821
2000,Pushing Me Away,Linkin Park,84,64,191440,False,2000-10-24,0.000391,0.484,0.913,0.0,6.0,0.309,-4.305,1.0,0.0425,103.103,0.279
2000,Who I Am,Jessica Andrews,39,57,255233,False,2000-02-27,0.0115,0.463,0.674,0.0,7.0,0.123,-5.422,1.0,0.0319,84.039,0.259
2000,Stupify,Disturbed,72,61,274160,True,2000-03-07,0.00234,0.49,0.938,2.17e-05,1.0,0.186,-3.916,1.0,0.129,196.143,0.437
2000,Shiver,Coldplay,87,67,304200,False,2000-07-10,0.0334,0.396,0.803,0.0,4.0,0.0688,-6.186,1.0,0.0487,116.705,0.286
2000,Back to School (Mini Maggit),Deftones,77,62,237360,False,2000-05-16,0.000386,0.3,0.986,0.000136,8.0,0.0924,-3.022,1.0,0.107,85.117,0.256
2000,Case Of The Ex (Whatcha Gonna Do),Mýa,61,57,236826,False,2000-01-01,0.0687,0.774,0.684,9.34e-05,1.0,0.0765,-4.721,0.0,0.0408,98.001,0.354
2000,If I Ever Feel Better,Phoenix,63,65,266600,False,2000-03-06,0.0492,0.755,0.553,0.00607,6.0,0.0646,-9.449,0.0,0.107,119.7,0.836
2000,Man Overboard,blink-182,78,63,166733,True,2000,0.00133,0.218,0.921,7.66e-06,7.0,0.0777,-4.414,1.0,0.0602,196.291,0.612
2000,Dare You To Move,Switchfoot,60,60,247893,False,2000-01-01,0.00573,0.426,0.881,0.0693,4.0,0.389,-4.526,1.0,0.0404,139.986,0.259
2000,Wifey - Club Mix/Dirty Version,Next,54,63,243466,True,2000-06-20,0.0678,0.831,0.713,0.0,7.0,0.0659,-6.967,0.0,0.104,99.584,0.683
2000,Crazy,K-Ci & JoJo,58,59,260266,False,2000-01-01,0.0987,0.677,0.648,0.0,0.0,0.554,-4.4,1.0,0.0259,116.128,0.448
2000,A Day Without Rain,Enya,70,65,156880,False,2000-11-11,0.907,0.23,0.159,0.924,5.0,0.102,-16.315,1.0,0.0323,70.614,0.039
2000,Promise,Jagged Edge,60,59,246720,False,2000-01-18,0.136,0.751,0.568,0.0,5.0,0.0288,-5.431,0.0,0.0872,128.002,0.646
